0 106 0.245105
0 192 0.306694
0 279 0.211022
1 14 0.477734
1 40 0.514482
1 52 0.245863
1 171 0.375315
2 0 0.463237
2 768 0.163316
3 11 0.225170
3 103 0.238240
3 308 0.235755
3 655 0.166376
3 1278 0.149588
4 14 0.308173
4 103 0.258916
4 129 0.082428
5 15 0.179346
5 38 0.294037
5 55 0.107145
5 230 0.162916
6 40 0.604005
6 44 0.356825
6 263 0.237326
6 896 0.198611
7 308 0.247006
7 417 0.242414
7 586 0.210697
8 70 0.500165
8 75 0.374852
9 40 0.510350
9 595 0.137625
10 154 0.265567
10 195 0.304551
10 263 0.412616
10 267 0.448062
11 99 0.424160
11 298 0.331759
11 611 0.248432
12 40 0.560980
12 126 0.445512
12 224 0.320819
12 896 0.180248
12 1652 0.210573
13 103 0.349678
13 261 0.201990
13 562 0.193834
14 106 0.197716
14 107 0.230768
14 253 0.087542
14 412 0.272892
15 49 0.281291
15 71 0.227919
15 365 0.236864
15 417 0.144473
15 989 0.101019
16 0 0.560604
16 14 0.425205
16 53 0.342398
16 146 0.182274
16 267 0.301187
17 519 0.114679
18 19 0.205171
18 103 0.159403
18 107 0.250370
18 138 0.073625
19 14 0.592386
19 24 0.501762
19 38 0.345079
19 70 0.528799
19 107 0.468759
19 226 0.248359
20 83 0.135003
20 117 0.134156
20 165 0.161578
20 225 0.112737
20 380 0.161277
20 843 0.122956
21 53 0.355841
21 232 0.209504
21 279 0.241492
21 365 0.338871
22 48 0.700599
22 67 0.299578
22 113 0.283796
22 158 0.146485
23 38 0.327839
23 497 0.211568
23 562 0.143092
23 605 0.124702
23 813 0.160138
24 136 0.150521
24 224 0.316307
24 229 0.271075
24 663 0.129916
24 877 0.110849
24 1070 0.168531
25 267 0.173372
25 294 0.216726
26 65 0.236918
26 108 0.458235
26 146 0.152808
26 181 0.114017
26 230 0.134647
26 308 0.164986
26 384 0.104168
26 1606 0.115733
27 113 0.363661
27 150 0.206860
27 267 0.255113
27 373 0.112290
28 234 0.099127
28 244 0.297897
28 800 0.176973
29 28 0.218039
29 40 0.638699
29 65 0.304539
29 68 0.244791
29 171 0.409180
29 402 0.154784
30 308 0.117625
31 38 0.300466
31 837 0.145771
32 4 0.608135
32 25 0.331465
32 35 0.562115
32 229 0.440648
32 290 0.347647
32 798 0.247132
33 45 0.235643
33 224 0.213407
33 967 0.200063
33 1539 0.104786
34 14 0.162877
34 75 0.255446
34 99 0.209014
34 116 0.166680
34 146 0.177861
34 260 0.150432
34 519 0.274710
34 546 0.156882
35 56 0.261796
35 126 0.289178
36 18 0.255172
36 77 0.311158
36 192 0.244122
36 550 0.202974
36 750 0.234991
36 753 0.169629
36 786 0.164761
36 860 0.202329
37 40 0.447775
37 75 0.346708
37 308 0.230235
37 581 0.274054
37 1089 0.201631
38 40 0.551162
38 109 0.127988
38 113 0.503469
39 72 0.474738
39 488 0.221322
39 534 0.282336
39 1182 0.294564
40 0 0.419993
40 495 0.113189
40 1557 0.102080
41 101 0.171183
41 317 0.112582
42 65 0.226827
42 409 0.179305
42 910 0.110879
43 0 0.619392
43 14 0.406526
43 655 0.208716
43 796 0.108455
43 812 0.173649
44 267 0.235393
45 307 0.253712
45 1682 0.109341
46 0 0.605519
46 6 0.340212
46 10 0.257478
46 25 0.315769
46 35 0.604860
46 41 0.427451
46 79 0.347542
46 519 0.214722
47 65 0.427818
47 66 0.215775
47 519 0.317814
47 675 0.247214
48 89 0.087579
48 106 0.131329
48 171 0.262590
48 172 0.132894
48 263 0.217270
48 605 0.136256
49 41 0.349391
49 78 0.105521
49 108 0.271818
49 246 0.147371
49 860 0.081348
50 48 0.658323
50 297 0.138346
50 412 0.216330
50 911 0.132679
51 298 0.267271
52 113 0.411117
52 137 0.148354
52 493 0.151281
53 78 0.267404
53 165 0.247411
53 207 0.213014
53 431 0.142740
53 1283 0.190268
54 107 0.502158
54 305 0.197943
55 4 0.743562
55 126 0.213083
55 488 0.040465
55 1165 0.059627
56 126 0.476810
56 171 0.328545
56 308 0.325429
56 689 0.166665
57 13 0.248701
57 53 0.339783
57 65 0.306551
57 126 0.260387
58 62 0.249951
58 331 0.156235
59 56 0.667601
59 263 0.253796
60 45 0.286394
60 110 0.110926
60 146 0.205046
61 14 0.274953
61 113 0.352277
61 489 0.119661
61 1184 0.128691
62 35 0.667125
62 38 0.218878
62 70 0.426086
62 278 0.203278
62 365 0.194091
63 85 0.238741
63 158 0.161273
64 70 0.519171
64 472 0.133640
65 56 0.447761
65 75 0.265102
65 113 0.406359
65 208 0.120017
65 574 0.097650
65 796 0.106854
66 2 0.554085
66 4 0.865818
66 14 0.649000
66 38 0.454169
66 58 0.323730
66 81 0.257995
66 246 0.354364
67 8 0.299571
67 267 0.245029
67 310 0.248177
68 165 0.218994
68 173 0.209995
68 263 0.269636
68 267 0.325249
68 681 0.107809
69 110 0.305378
69 460 0.257755
70 0 0.531909
70 14 0.407389
70 107 0.525222
70 224 0.367648
71 22 0.215704
71 229 0.231379
71 953 0.122865
72 10 0.219773
72 38 0.374397
72 41 0.129135
72 64 0.136392
72 91 0.316880
72 195 0.197810
72 207 0.253033
72 279 0.190548
72 634 0.206841
72 1014 0.182938
73 108 0.409112
73 126 0.523964
73 193 0.169900
73 224 0.292871
73 860 0.176490
74 4 0.676740
74 24 0.245777
74 294 0.216659
74 373 0.207631
74 525 0.051675
75 2 0.310867
75 58 0.114672
75 95 0.276203
75 108 0.353049
75 567 0.287799
75 865 0.198585
76 8 0.387856
76 38 0.261263
76 41 0.558484
76 113 0.457987
76 700 0.151453
77 108 0.314315
78 22 0.478764
78 44 0.427396
78 82 0.300217
78 113 0.530911
78 126 0.486619
79 25 0.239749
79 113 0.449707
79 229 0.331252
79 451 0.259939
79 503 0.184786
79 642 0.218968
79 758 0.225550
79 1165 0.219527
79 1392 0.227462
80 10 0.234164
80 41 0.340676
80 267 0.273802
80 355 0.064022
80 902 0.128296
81 12 0.926558
81 40 0.546822
81 107 0.666947
81 126 0.486694
81 354 0.453932
81 911 0.304617
82 0 0.718528
82 70 0.620026
82 273 0.326909
83 10 0.350827
83 20 0.335909
83 267 0.397074
83 634 0.188060
84 283 0.253637
84 373 0.282699
84 1427 0.202740
85 6 0.339359
85 13 0.481403
85 41 0.385610
85 48 0.627780
85 126 0.446032
85 229 0.269464
85 920 0.081631
86 45 0.356816
86 70 0.333316
86 126 0.157371
86 136 0.047749
86 785 0.115824
87 20 0.324032
87 40 0.565370
87 45 0.251477
87 56 0.515257
87 103 0.251854
87 672 0.105157
87 1056 0.203033
88 14 0.699724
88 19 0.410273
88 20 0.445356
88 30 0.264065
88 48 0.801497
88 71 0.563964
88 322 0.221706
88 341 0.391170
88 426 0.283866
88 755 0.275957
89 75 0.349084
89 150 0.288071
89 354 0.321324
90 35 0.629830
90 52 0.190808
90 56 0.403735
90 1269 0.059485
91 6 0.526063
91 113 0.652314
91 243 0.511350
91 308 0.603840
91 742 0.398496
91 1246 0.418343
92 118 0.160931
92 405 0.121653
92 410 0.126429
92 412 0.167031
92 818 0.125284
92 819 0.121151
93 4 0.537238
93 25 0.260637
93 40 0.542622
93 136 0.178429
93 843 0.168955
94 14 0.334497
94 40 0.504703
94 85 0.123334
94 133 0.086115
94 136 0.059589
94 165 0.159335
94 213 0.023185
95 224 0.330358
95 249 0.168870
95 605 0.282543
96 40 0.638825
96 41 0.459368
96 75 0.451928
96 95 0.409017
97 1 0.151105
97 11 0.325393
97 25 0.204600
97 38 0.311443
97 40 0.543652
98 12 0.691094
98 13 0.476411
98 158 0.161590
98 280 0.276627
98 300 0.196501
98 1212 0.164983
99 99 0.146165
99 165 0.174674
99 807 0.173882
100 71 0.248694
100 136 0.094511
101 193 0.188940
101 269 0.240483
101 752 0.134788
102 4 0.778195
102 40 0.504033
102 417 0.156855
103 21 0.174078
104 107 0.635689
104 263 0.326947
105 7 0.304566
105 42 0.296418
105 212 0.230380
105 274 0.168079
106 800 0.211671
106 1364 0.164448
108 40 0.661077
108 67 0.221681
108 259 0.230048
109 10 0.305432
110 220 0.110770
110 335 0.113991
110 724 0.114822
110 1043 0.104701
111 56 0.471989
111 72 0.429625
111 113 0.414304
111 922 0.154758
112 290 0.384459
112 396 0.287694
113 0 0.618569
113 41 0.433824
113 56 0.532592
113 62 0.256481
113 967 0.287364
113 1262 0.172761
114 107 0.302653
114 453 0.140213
114 578 0.086762
114 1468 0.044034
115 28 0.184264
115 30 0.267814
115 48 0.686376
115 62 0.319512
115 519 0.323929
116 35 0.344363
116 56 0.149861
116 294 0.021390
117 4 0.906593
117 38 0.452326
117 64 0.321913
117 72 0.559038
117 110 0.342119
117 259 0.364880
118 13 0.407576
118 39 0.173677
118 40 0.522608
118 126 0.369631
118 354 0.270135
118 1068 0.121543
119 4 0.741919
119 12 0.479428
119 72 0.464705
119 634 0.247182
120 41 0.313720
120 229 0.286005
120 460 0.015831
120 819 0.162153
121 14 0.605557
121 31 0.349772
121 137 0.286295
121 472 0.211772
122 0 0.463955
122 40 0.545550
122 243 0.288382
123 35 0.425152
123 269 0.062692
123 354 0.201378
123 590 0.088172
123 851 0.101980
123 1138 0.126380
124 146 0.122721
124 267 0.274410
125 116 0.125160
125 520 0.071638
125 614 0.083441
125 813 0.127249
125 841 0.078228
126 30 0.350636
126 38 0.498290
126 113 0.578707
126 152 0.320384
126 652 0.318533
127 109 0.205964
127 244 0.301224
127 263 0.277558
127 627 0.178840
127 772 0.203725
128 226 0.188367
128 259 0.146142
128 1310 0.158846
129 1414 0.270073
130 53 0.249863
130 101 0.181426
130 126 0.397735
130 246 0.250843
130 263 0.211525
131 14 0.421404
131 62 0.090606
131 192 0.147952
131 228 0.051577
132 19 0.303912
132 91 0.328359
132 136 0.162139
132 365 0.365938
132 512 0.249621
132 1108 0.203178
133 40 0.547322
133 70 0.518873
133 183 0.142123
133 531 0.187328
133 1187 0.160945
134 19 0.205337
134 22 0.351106
135 14 0.484935
135 21 0.277631
135 113 0.358514
135 222 0.240449
136 0 0.588164
136 13 0.592616
136 41 0.424597
136 70 0.514851
136 126 0.518141
136 273 0.234152
136 716 0.271421
137 108 0.242489
137 192 0.084543
138 6 0.414540
138 48 0.720956
138 229 0.384208
138 639 0.260619
139 13 0.437880
139 62 0.337463
139 108 0.530403
139 718 0.138862
140 38 0.288744
140 171 0.289428
140 256 0.194101
140 716 0.194971
141 6 0.341511
141 14 0.426153
141 75 0.376193
141 83 0.173917
141 716 0.228539
141 1445 0.198250
142 35 0.754018
142 150 0.196678
142 335 0.210417
143 28 0.141778
143 192 0.190696
143 578 0.099443
144 13 0.650150
145 48 0.453626
145 69 0.109620
145 113 0.418754
145 256 0.200584
145 743 0.121722
145 1117 0.105552
146 38 0.434563
146 41 0.586907
146 56 0.589221
146 126 0.585902
146 171 0.318948
147 14 0.821446
147 40 0.652012
147 45 0.426384
148 40 0.472346
148 1089 0.238714
149 45 0.416913
149 70 0.479808
149 134 0.329331
149 263 0.378700
150 51 0.236088
150 110 0.158368
150 354 0.320330
151 40 0.536149
151 45 0.312943
151 108 0.300196
151 256 0.203393
151 377 0.207746
151 595 0.137709
152 43 0.410147
152 308 0.320733
152 354 0.415352
152 652 0.171690
153 13 0.355460
153 31 0.217758
153 40 0.541078
153 137 0.168940
153 158 0.128219
153 165 0.237721
154 48 0.585532
154 99 0.197030
154 943 0.156778
155 10 0.615619
155 53 0.425050
155 267 0.516127
155 502 0.329053
155 1184 0.349015
156 243 0.120484
156 264 0.199125
156 492 0.151936
157 35 0.744390
157 55 0.266900
157 56 0.497681
157 78 0.254716
157 107 0.497857
157 246 0.188246
157 1260 0.148185
158 2 0.338732
158 8 0.211647
158 56 0.430501
158 70 0.446591
158 126 0.294534
158 206 0.160392
158 278 0.207825
158 298 0.149714
159 298 0.079347
159 519 0.207060
159 520 0.097823
159 566 0.054258
160 99 0.270714
160 174 0.144738
160 496 0.119146
160 498 0.147319
160 553 0.148976
160 678 0.098230
160 721 0.147150
161 14 0.606346
161 15 0.393333
161 25 0.450905
161 40 0.640460
161 85 0.405945
161 300 0.330945
161 1184 0.337195
162 4 0.883510
162 53 0.357946
162 56 0.534077
162 58 0.202951
162 79 0.352478
162 94 0.182066
162 141 0.191424
162 244 0.305231
162 920 0.099382
163 10 0.456281
163 107 0.612761
163 253 0.194446
163 263 0.383387
164 72 0.438170
164 171 0.384257
164 256 0.218396
165 263 0.244233
165 365 0.289909
165 378 0.139541
165 1370 0.207192
166 106 0.287093
166 1334 0.243956
167 495 0.120024
168 14 0.438201
168 566 0.141229
169 12 0.621593
169 13 0.537785
169 21 0.271320
169 280 0.278956
170 12 0.689785
170 70 0.496330
170 107 0.562079
170 171 0.327128
171 107 0.206724
172 35 0.254303
172 70 0.288122
172 99 0.225709
172 104 0.081488
172 171 0.297024
172 290 0.109639
172 377 0.123739
172 655 0.140911
173 246 0.138739
173 302 0.163074
173 307 0.248245
173 768 0.131192
173 995 0.104807
173 1089 0.206853
174 14 0.425615
174 35 0.462061
174 113 0.433974
174 365 0.235254
174 373 0.190177
174 662 0.172668
174 1650 0.089807
175 19 0.376769
175 38 0.369095
175 41 0.449851
175 45 0.342108
175 435 0.235864
176 10 0.265809
176 274 0.100539
176 1256 0.137349
177 10 0.275451
177 18 0.165995
177 49 0.232479
177 109 0.145691
177 126 0.173130
177 250 0.142011
178 40 0.768987
178 101 0.304783
178 307 0.213038
178 689 0.243736
179 12 0.605731
179 38 0.249429
179 62 0.288728
179 75 0.401898
179 742 0.165445
180 33 0.110783
180 114 0.070946
180 218 0.146167
180 298 0.124407
181 365 0.200842
181 605 0.246245
181 732 0.130298
182 4 0.712633
182 6 0.293076
182 70 0.467263
182 85 0.179482
182 108 0.499875
182 171 0.291437
183 75 0.434819
183 146 0.188584
183 308 0.159103
183 721 0.155537
183 1262 0.150884
184 5 0.230029
184 264 0.265527
184 468 0.307920
184 965 0.125838
185 267 0.406157
185 279 0.177265
185 841 0.126861
185 955 0.195933
186 6 0.546253
186 158 0.310634
186 176 0.403018
187 0 0.680538
187 45 0.352695
187 373 0.414127
188 110 0.142517
188 238 0.094370
188 243 0.126051
189 70 0.485274
189 229 0.366313
189 230 0.245076
189 357 0.224390
189 446 0.220349
190 70 0.520687
190 165 0.270998
190 1104 0.217628
191 70 0.313322
191 99 0.278175
191 145 0.091192
191 232 0.138185
191 297 0.130003
191 1699 0.103271
192 22 0.375879
192 40 0.478416
192 49 0.329545
192 75 0.402850
192 103 0.398576
192 146 0.318541
192 269 0.313889
193 2 0.494581
193 107 0.634742
193 114 0.367593
193 136 0.270986
193 244 0.368779
193 278 0.324066
193 311 0.423488
194 7 0.329613
194 14 0.478883
194 273 0.259696
194 543 0.230703
195 8 0.221000
195 13 0.332624
195 14 0.371983
195 118 0.366449
195 187 0.170023
195 224 0.237537
195 278 0.212579
195 333 0.211406
195 1332 0.172693
196 12 0.624545
196 43 0.392071
196 278 0.271059
196 502 0.171130
197 70 0.392611
197 150 0.270579
197 373 0.261145
197 1144 0.178471
198 6 0.402611
198 114 0.229500
198 229 0.263296
198 263 0.294798
198 278 0.265748
198 1570 0.212831
199 10 0.204402
199 365 0.289728
199 505 0.130567
199 1019 0.145177
199 1357 0.167735
200 35 0.736856
200 41 0.468877
200 113 0.529013
200 1013 0.227996
201 85 0.052589
202 108 0.400134
202 278 0.201254
202 354 0.280608
203 44 0.208594
203 103 0.120329
203 246 0.118943
203 373 0.090354
203 546 0.091260
204 4 0.804795
204 40 0.615261
204 41 0.608897
204 82 0.365037
204 113 0.506325
205 64 0.178910
205 210 0.142466
205 306 0.161437
205 700 0.085050
206 55 0.366215
206 87 0.250730
206 103 0.250811
206 994 0.174220
206 1592 0.223566
207 6 0.261459
207 38 0.416723
208 14 0.412666
208 40 0.541433
208 116 0.155814
208 302 0.159308
208 800 0.220472
209 48 0.564823
209 72 0.311703
209 232 0.082794
209 860 0.125304
210 56 0.629221
210 229 0.430778
210 230 0.248648
210 244 0.302047
210 256 0.350885
210 263 0.301618
210 590 0.234246
210 1662 0.253198
211 67 0.311048
211 75 0.382260
211 104 0.276165
212 0 0.399194
212 2 0.354529
212 48 0.463769
213 4 0.494075
213 40 0.580902
213 70 0.413623
213 114 0.159001
213 327 0.143558
213 939 0.142820
214 35 0.911542
214 64 0.305967
214 171 0.421141
214 267 0.500621
214 598 0.234962
215 330 0.186556
215 435 0.183664
215 791 0.227400
215 1139 0.188641
216 13 0.217040
216 14 0.417139
216 256 0.177824
217 41 0.371795
217 87 0.241550
217 333 0.187487
217 519 0.174927
217 755 0.102048
218 61 0.167507
218 142 0.103782
218 218 0.203948
218 1193 0.102469
218 1565 0.084422
219 113 0.457178
219 121 0.445303
219 297 0.283547
219 496 0.246888
219 807 0.365464
220 45 0.582793
220 78 0.399231
220 290 0.377167
220 460 0.256303
220 605 0.269564
220 1008 0.293083
221 11 0.161566
221 108 0.431918
221 306 0.174175
221 308 0.269244
221 409 0.194385
221 598 0.173989
221 837 0.138213
221 1184 0.171467
222 70 0.526719
222 107 0.351805
222 110 0.159465
222 267 0.164534
222 327 0.120661
222 586 0.192012
222 662 0.150180
223 41 0.279342
223 165 0.218006
223 230 0.208743
223 468 0.239036
223 607 0.127198
223 791 0.231695
223 1353 0.172898
224 101 0.169992
224 1143 0.128338
225 49 0.181414
225 278 0.230665
225 308 0.239645
226 65 0.320925
226 217 0.212627
226 431 0.105707
227 78 0.235497
227 107 0.487830
227 806 0.172401
228 0 0.636337
229 126 0.484533
230 6 0.292723
230 13 0.347799
230 87 0.115100
230 93 0.098543
230 346 0.124886
230 1136 0.117839
231 14 0.385253
231 44 0.266656
231 53 0.205421
231 75 0.258581
231 142 0.130220
231 394 0.147349
232 195 0.127071
232 232 0.115390
232 267 0.241644
232 645 0.145751
233 75 0.436837
233 224 0.422457
234 14 0.601377
234 150 0.283878
234 472 0.198089
235 65 0.257948
235 263 0.148504
235 307 0.274656
235 310 0.231451
235 750 0.182283
236 21 0.179951
236 28 0.204497
236 49 0.271816
236 56 0.340460
236 183 0.167106
236 308 0.399880
236 457 0.226645
236 716 0.156151
237 126 0.229561
237 354 0.287467
238 13 0.552939
238 49 0.247486
238 103 0.264532
238 280 0.274392
238 605 0.192550
238 621 0.163889
238 835 0.137714
239 0 0.518337
239 38 0.324133
239 48 0.502412
239 110 0.141178
239 329 0.139541
240 12 0.530291
240 14 0.635848
240 40 0.460082
240 48 0.674906
240 229 0.330445
240 397 0.160303
240 1320 0.154268
241 13 0.612919
241 114 0.383182
241 176 0.393025
242 110 0.173828
242 132 0.151681
242 354 0.294188
243 6 0.410088
243 31 0.370162
243 298 0.251599
243 655 0.291580
244 10 0.411966
244 40 0.521357
244 48 0.885723
244 279 0.181349
244 519 0.213303
244 675 0.285644
244 1028 0.168956
244 1362 0.181334
245 55 0.334043
245 85 0.274064
245 87 0.243506
246 114 0.181612
246 212 0.151502
246 933 0.190133
246 958 0.254430
247 7 0.328531
247 70 0.347470
247 267 0.203980
247 300 0.132978
247 1004 0.101893
248 63 0.050643
248 64 0.060032
248 70 0.229779
248 195 0.107863
248 224 0.113233
248 269 0.162640
249 14 0.575778
249 43 0.391054
249 176 0.339727
250 28 0.258971
250 40 0.754171
250 62 0.352369
250 1640 0.301809
251 107 0.381422
251 222 0.196168
251 373 0.162523
251 534 0.131403
252 2 0.409216
252 101 0.131594
252 244 0.096637
252 355 0.143543
252 1035 0.055828
252 1332 0.130798
253 6 0.477946
253 75 0.453830
253 110 0.271320
253 330 0.234103
253 519 0.322053
254 12 0.831787
254 40 0.583176
254 144 0.247582
254 263 0.306511
254 435 0.240038
255 66 0.060855
255 243 0.087688
255 431 0.091094
255 758 0.062989
256 110 0.221630
256 267 0.276627
257 201 0.227098
257 357 0.239556
257 967 0.283000
258 30 0.121223
259 99 0.286877
259 126 0.451237
259 298 0.216215
260 0 0.445672
260 13 0.457470
