0 40 0.571453
0 71 0.183478
0 79 0.455956
0 82 0.592121
0 642 0.199429
0 1156 0.221575
1 48 0.770719
1 65 0.910541
1 66 0.693390
1 101 0.611708
1 710 0.313180
2 2 0.666700
2 148 0.302939
2 219 0.328091
2 228 0.210045
2 721 0.298242
3 14 0.522467
3 35 0.778116
3 598 0.306867
3 634 0.304017
3 819 0.250074
4 53 0.275380
4 300 0.377343
4 547 0.268239
4 1411 0.192030
5 219 0.297448
5 360 0.210515
5 602 0.221691
5 994 0.247099
6 0 0.835868
6 4 0.763547
6 20 0.722011
6 431 0.197607
6 971 0.243444
6 1193 0.173551
6 1322 0.180619
7 13 0.783502
7 40 0.619543
7 49 0.445821
7 119 0.582622
7 267 0.550991
7 1656 0.228237
8 14 0.602212
8 72 0.770555
8 124 0.420988
8 337 0.493152
8 368 0.144088
8 373 0.341502
8 519 0.545931
8 672 0.273334
8 1662 0.228022
9 0 0.760524
9 2 0.578823
9 52 0.381596
9 459 0.124457
10 12 0.797224
10 13 0.827327
10 49 0.489647
10 110 0.300248
10 134 0.327020
10 244 0.555932
10 268 0.372889
10 300 0.505054
10 896 0.270855
10 1043 0.316076
11 22 0.743499
11 40 0.645833
11 125 0.572738
11 302 0.368430
11 939 0.381573
12 14 0.581878
12 24 0.608120
12 38 0.441823
12 75 0.630811
12 229 0.489345
12 243 0.640905
12 244 0.476834
12 300 0.425955
12 1030 0.247578
13 10 0.615596
13 13 0.831507
13 235 0.399256
13 263 0.435836
13 271 0.283761
13 365 0.476675
13 377 0.338687
13 651 0.271906
13 750 0.319145
14 58 0.274316
14 95 0.529552
14 121 0.570140
14 126 0.400700
14 232 0.271900
14 378 0.384868
14 519 0.471555
14 1184 0.452755
15 0 0.792074
15 10 0.492520
15 157 0.203457
15 259 0.183665
15 519 0.485799
15 557 0.295436
15 1199 0.168887
16 41 0.808977
16 110 0.190086
16 291 0.270021
16 373 0.290108
16 796 0.112505
16 865 0.226119
16 1241 0.253068
