0 40 0.573472
0 71 0.182807
0 79 0.507968
0 82 0.689638
0 642 0.216125
0 1156 0.234340
1 48 0.730917
1 65 0.918225
1 66 0.571951
1 101 0.455256
1 710 0.296633
2 2 0.722447
2 148 0.322151
2 219 0.303219
2 228 0.213495
2 721 0.309290
3 14 0.532450
3 35 0.823695
3 598 0.299712
3 634 0.374634
3 819 0.273179
4 53 0.268886
4 300 0.312942
4 547 0.264334
4 1411 0.187616
5 219 0.269508
5 360 0.209571
5 602 0.229001
5 994 0.243510
6 0 0.748232
6 4 0.633687
6 20 0.677783
6 431 0.088850
6 971 0.146578
6 1193 0.067455
6 1322 0.077153
7 13 0.824232
7 40 0.601890
7 49 0.477766
7 119 0.482960
7 267 0.395734
7 1656 0.235696
8 14 0.572609
8 72 0.812971
8 124 0.400617
8 337 0.382079
8 368 0.133644
8 373 0.310591
8 519 0.544836
8 672 0.256229
8 1662 0.221798
9 0 0.792453
9 2 0.631623
9 52 0.332835
9 459 0.126430
10 12 0.759550
10 13 0.847401
10 49 0.500936
10 110 0.236981
10 134 0.277094
10 244 0.602345
10 268 0.339785
10 300 0.413314
10 896 0.258431
10 1043 0.294747
11 22 0.846289
11 40 0.671645
11 125 0.653778
11 302 0.415419
11 939 0.400685
12 14 0.541137
12 24 0.621861
12 38 0.400204
12 75 0.646801
12 229 0.455014
12 243 0.687562
12 244 0.519576
12 300 0.330545
12 1030 0.228869
13 10 0.631058
13 13 0.888853
13 235 0.410975
13 263 0.439986
13 271 0.297065
13 365 0.503161
13 377 0.372665
13 651 0.297031
13 750 0.328809
14 58 0.307199
14 95 0.603546
14 121 0.662495
14 126 0.406760
14 232 0.299447
14 378 0.370014
14 519 0.519137
14 1184 0.545097
15 0 0.827382
15 10 0.502834
15 157 0.209858
15 259 0.188159
15 519 0.509358
15 557 0.302284
15 1199 0.191701
16 41 0.853404
16 110 0.158275
16 291 0.232586
16 373 0.283179
16 796 0.121382
16 865 0.234388
16 1241 0.274395
17 28 0.202325
17 56 0.749953
17 95 0.545713
17 126 0.348925
17 146 0.441058
17 290 0.284294
17 302 0.234008
17 307 0.542170
17 672 0.172698
17 800 0.171960
17 835 0.225745
17 874 0.208624
17 1542 0.116991
18 48 0.662483
18 248 0.286149
18 273 0.210384
18 327 0.238497
18 1184 0.525703
19 18 0.401298
19 41 0.947444
19 82 0.756557
19 244 0.617677
